ptc,force,position,actuator_id,timestamp,src_node_id
94,3882.0,3882.0,1,1716991875.10734,42
94,3882.0,3882.0,1,1716991875.1074345,42
94,3882.0,3882.0,1,1716991875.1075118,42
91,3746.0,3704.0,0,1716991875.1075957,42
94,3882.0,3882.0,1,1716991875.1076708,42
94,3882.0,3882.0,1,1716991875.1077497,42
94,3880.0,3880.0,1,1716991875.1078267,42
94,3880.0,3880.0,1,1716991875.1079025,42
94,3880.0,3880.0,1,1716991875.1079757,42
94,3882.0,3882.0,1,1716991875.1081054,42
94,3882.0,3882.0,1,1716991875.1081781,42
94,3882.0,3882.0,1,1716991875.1082687,42
94,3882.0,3882.0,1,1716991875.1083403,42
94,3882.0,3882.0,1,1716991875.1084168,42
94,3882.0,3882.0,1,1716991875.1084878,42
94,3882.0,3882.0,1,1716991875.1085572,42
94,3882.0,3882.0,1,1716991875.108628,42
94,3882.0,3882.0,1,1716991875.108698,42
94,3882.0,3882.0,1,1716991875.1087673,42
94,3882.0,3882.0,1,1716991875.1088364,42
91,3744.0,3704.0,0,1716991875.1089067,42
94,3880.0,3880.0,1,1716991875.1089761,42
94,3880.0,3880.0,1,1716991875.109046,42
94,3880.0,3880.0,1,1716991875.1091175,42
91,3744.0,3704.0,0,1716991875.1092076,42
94,3882.0,3882.0,1,1716991875.1092906,42
94,3882.0,3882.0,1,1716991875.1093602,42
94,3882.0,3882.0,1,1716991875.109429,42
94,3882.0,3882.0,1,1716991875.109499,42
94,3880.0,3880.0,1,1716991875.1095808,42
94,3880.0,3880.0,1,1716991875.1096554,42
94,3880.0,3880.0,1,1716991875.109726,42
94,3880.0,3880.0,1,1716991875.109796,42
94,3880.0,3880.0,1,1716991875.1098676,42
94,3880.0,3880.0,1,1716991875.109938,42
91,3744.0,3704.0,0,1716991875.1100094,42
94,3880.0,3880.0,1,1716991875.1100793,42
94,3882.0,3882.0,1,1716991875.1101801,42
94,3882.0,3882.0,1,1716991875.1102505,42
94,3882.0,3882.0,1,1716991875.11032,42
94,3880.0,3880.0,1,1716991875.1103895,42
94,3880.0,3880.0,1,1716991875.1104596,42
94,3880.0,3880.0,1,1716991875.1105285,42
94,3880.0,3880.0,1,1716991875.110598,42
91,3744.0,3704.0,0,1716991875.1106672,42
94,3882.0,3882.0,1,1716991875.1107373,42
94,3882.0,3882.0,1,1716991875.110808,42
94,3882.0,3882.0,1,1716991875.1108766,42
91,3744.0,3704.0,0,1716991875.1109502,42
94,3882.0,3882.0,1,1716991875.111032,42
94,3882.0,3882.0,1,1716991875.111102,42
94,3882.0,3882.0,1,1716991875.111182,42
94,3882.0,3882.0,1,1716991875.111252,42
91,3746.0,3704.0,0,1716991875.1113222,42
94,3882.0,3882.0,1,1716991875.1113918,42
94,3882.0,3882.0,1,1716991875.1114616,42
94,3882.0,3882.0,1,1716991875.1115313,42
94,3882.0,3882.0,1,1716991875.1116002,42
94,3880.0,3880.0,1,1716991875.1116695,42
91,3744.0,3704.0,0,1716991875.1117382,42
