ptc,force,position,actuator_id,timestamp,src_node_id
94,3882.0,3882.0,1,1716991849.8578768,42
94,3882.0,3882.0,1,1716991849.8580425,42
94,3882.0,3882.0,1,1716991849.8581834,42
94,3882.0,3882.0,1,1716991849.8583162,42
94,3882.0,3882.0,1,1716991849.8584461,42
94,3882.0,3882.0,1,1716991849.8585207,42
92,3774.0,3732.0,0,1716991849.8585944,42
94,3882.0,3882.0,1,1716991849.8586667,42
94,3882.0,3882.0,1,1716991849.8587391,42
94,3882.0,3882.0,1,1716991849.8588912,42
92,3774.0,3734.0,0,1716991849.8590233,42
94,3882.0,3882.0,1,1716991849.8591506,42
94,3882.0,3882.0,1,1716991849.8592842,42
94,3882.0,3882.0,1,1716991849.8594127,42
94,3882.0,3882.0,1,1716991849.8595502,42
94,3882.0,3882.0,1,1716991849.8596442,42
94,3882.0,3882.0,1,1716991849.859735,42
94,3882.0,3882.0,1,1716991849.859807,42
94,3882.0,3882.0,1,1716991849.8598773,42
92,3774.0,3734.0,0,1716991849.8599472,42
94,3882.0,3882.0,1,1716991849.8600664,42
94,3882.0,3882.0,1,1716991849.8601649,42
94,3882.0,3882.0,1,1716991849.8602357,42
94,3882.0,3882.0,1,1716991849.8603096,42
94,3882.0,3882.0,1,1716991849.8604352,42
94,3882.0,3882.0,1,1716991849.8605132,42
94,3882.0,3882.0,1,1716991849.860584,42
92,3774.0,3734.0,0,1716991849.8606536,42
94,3882.0,3882.0,1,1716991849.860723,42
94,3882.0,3882.0,1,1716991849.8607936,42
94,3882.0,3882.0,1,1716991849.8608634,42
94,3882.0,3882.0,1,1716991849.8609335,42
94,3882.0,3882.0,1,1716991849.8610513,42
94,3882.0,3882.0,1,1716991849.8611672,42
94,3880.0,3880.0,1,1716991849.861252,42
94,3880.0,3880.0,1,1716991849.8613217,42
92,3774.0,3732.0,0,1716991849.8613906,42
94,3880.0,3880.0,1,1716991849.861458,42
94,3880.0,3880.0,1,1716991849.8615274,42
94,3882.0,3882.0,1,1716991849.8615956,42
94,3882.0,3882.0,1,1716991849.8616662,42
94,3882.0,3882.0,1,1716991849.8617384,42
92,3774.0,3732.0,0,1716991849.8618073,42
94,3882.0,3882.0,1,1716991849.8618755,42
94,3882.0,3882.0,1,1716991849.8619456,42
94,3882.0,3882.0,1,1716991849.8620148,42
94,3882.0,3882.0,1,1716991849.8620827,42
94,3882.0,3882.0,1,1716991849.8621514,42
94,3882.0,3882.0,1,1716991849.8622284,42
92,3774.0,3732.0,0,1716991849.8622968,42
94,3882.0,3882.0,1,1716991849.8623667,42
92,3774.0,3732.0,0,1716991849.8624513,42
94,3880.0,3880.0,1,1716991849.8625293,42
94,3880.0,3880.0,1,1716991849.8626285,42
94,3880.0,3880.0,1,1716991849.8627052,42
94,3880.0,3880.0,1,1716991849.8627825,42
94,3882.0,3882.0,1,1716991849.8628595,42
94,3882.0,3882.0,1,1716991849.862937,42
94,3882.0,3882.0,1,1716991849.8630133,42
94,3882.0,3882.0,1,1716991849.8630946,42
94,3882.0,3882.0,1,1716991849.8631754,42
94,3882.0,3882.0,1,1716991849.863337,42
94,3882.0,3882.0,1,1716991849.8635015,42
92,3774.0,3734.0,0,1716991849.8636343,42
94,3882.0,3882.0,1,1716991849.863766,42
94,3882.0,3882.0,1,1716991849.8638926,42
94,3882.0,3882.0,1,1716991849.8639712,42
94,3882.0,3882.0,1,1716991849.864068,42
94,3882.0,3882.0,1,1716991849.8641646,42
94,3882.0,3882.0,1,1716991849.8642406,42
94,3882.0,3882.0,1,1716991849.8643138,42
92,3774.0,3734.0,0,1716991849.8643923,42
94,3882.0,3882.0,1,1716991849.8646665,42
94,3882.0,3882.0,1,1716991849.8647401,42
