ptc,force,position,actuator_id,timestamp,src_node_id
94,3880.0,3880.0,1,1716992079.4446251,42
94,3880.0,3880.0,1,1716992079.4447315,42
94,3880.0,3880.0,1,1716992079.4448063,42
94,3880.0,3880.0,1,1716992079.4448783,42
94,3880.0,3880.0,1,1716992079.4449575,42
94,3880.0,3880.0,1,1716992079.445062,42
94,3880.0,3880.0,1,1716992079.445159,42
94,3880.0,3880.0,1,1716992079.4452648,42
94,3880.0,3880.0,1,1716992079.445339,42
88,3628.0,3588.0,0,1716992079.44541,42
94,3878.0,3878.0,1,1716992079.4454815,42
94,3878.0,3878.0,1,1716992079.4455526,42
94,3878.0,3878.0,1,1716992079.445623,42
94,3880.0,3880.0,1,1716992079.4456918,42
94,3880.0,3880.0,1,1716992079.445763,42
94,3880.0,3880.0,1,1716992079.445833,42
94,3880.0,3880.0,1,1716992079.4459033,42
94,3880.0,3880.0,1,1716992079.4459734,42
94,3880.0,3880.0,1,1716992079.4460437,42
94,3880.0,3880.0,1,1716992079.4461136,42
88,3628.0,3588.0,0,1716992079.4461915,42
94,3880.0,3880.0,1,1716992079.4462614,42
94,3880.0,3880.0,1,1716992079.4463315,42
88,3628.0,3588.0,0,1716992079.4463995,42
94,3880.0,3880.0,1,1716992079.4464679,42
94,3880.0,3880.0,1,1716992079.4465387,42
94,3880.0,3880.0,1,1716992079.4466074,42
94,3880.0,3880.0,1,1716992079.4466789,42
94,3880.0,3880.0,1,1716992079.4467483,42
94,3880.0,3880.0,1,1716992079.4468184,42
94,3880.0,3880.0,1,1716992079.4468882,42
94,3880.0,3880.0,1,1716992079.4469578,42
88,3630.0,3588.0,0,1716992079.4470272,42
94,3880.0,3880.0,1,1716992079.447105,42
88,3628.0,3588.0,0,1716992079.4471745,42
94,3880.0,3880.0,1,1716992079.4472432,42
94,3880.0,3880.0,1,1716992079.447313,42
94,3880.0,3880.0,1,1716992079.4473825,42
94,3880.0,3880.0,1,1716992079.447451,42
94,3880.0,3880.0,1,1716992079.4475207,42
88,3628.0,3588.0,0,1716992079.4475896,42
94,3880.0,3880.0,1,1716992079.44766,42
94,3880.0,3880.0,1,1716992079.4477289,42
94,3880.0,3880.0,1,1716992079.447798,42
94,3880.0,3880.0,1,1716992079.4478674,42
94,3880.0,3880.0,1,1716992079.447936,42
94,3880.0,3880.0,1,1716992079.4480436,42
94,3880.0,3880.0,1,1716992079.448129,42
94,3880.0,3880.0,1,1716992079.4482164,42
94,3880.0,3880.0,1,1716992079.4482934,42
94,3878.0,3878.0,1,1716992079.4483635,42
94,3878.0,3878.0,1,1716992079.448433,42
94,3878.0,3878.0,1,1716992079.4485035,42
88,3628.0,3588.0,0,1716992079.4485743,42
94,3878.0,3878.0,1,1716992079.4486456,42
94,3878.0,3878.0,1,1716992079.4487157,42
88,3628.0,3588.0,0,1716992079.4487853,42
94,3878.0,3878.0,1,1716992079.448857,42
94,3878.0,3878.0,1,1716992079.448927,42
94,3880.0,3880.0,1,1716992079.448996,42
94,3880.0,3880.0,1,1716992079.4490757,42
88,3628.0,3588.0,0,1716992079.4491508,42
94,3880.0,3880.0,1,1716992079.4492536,42
94,3880.0,3880.0,1,1716992079.4493263,42
88,3628.0,3588.0,0,1716992079.449396,42
94,3880.0,3880.0,1,1716992079.4494681,42
94,3880.0,3880.0,1,1716992079.4495387,42
94,3880.0,3880.0,1,1716992079.449608,42
94,3880.0,3880.0,1,1716992079.4496791,42
94,3880.0,3880.0,1,1716992079.4497492,42
88,3628.0,3588.0,0,1716992079.4498188,42
94,3880.0,3880.0,1,1716992079.44995,42
88,3630.0,3588.0,0,1716992079.4500723,42
94,3880.0,3880.0,1,1716992079.4502177,42
94,3880.0,3880.0,1,1716992079.450342,42
94,3880.0,3880.0,1,1716992079.4504762,42
94,3880.0,3880.0,1,1716992079.4505663,42
94,3880.0,3880.0,1,1716992079.4506946,42
94,3880.0,3880.0,1,1716992079.450822,42
94,3880.0,3880.0,1,1716992079.4509628,42
94,3880.0,3880.0,1,1716992079.4510682,42
88,3628.0,3588.0,0,1716992079.4511504,42
94,3880.0,3880.0,1,1716992079.4512217,42
94,3880.0,3880.0,1,1716992079.4512932,42
88,3628.0,3588.0,0,1716992079.4514189,42
94,3880.0,3880.0,1,1716992079.4515045,42
94,3880.0,3880.0,1,1716992079.4515955,42
88,3630.0,3588.0,0,1716992079.4516647,42
94,3880.0,3880.0,1,1716992079.4517436,42
94,3880.0,3880.0,1,1716992079.4518468,42
94,3880.0,3880.0,1,1716992079.4521794,42
94,3880.0,3880.0,1,1716992079.4522603,42
