ptc,force,position,actuator_id,timestamp,src_node_id
94,3880.0,3880.0,1,1716992129.87824,42
95,3906.0,3864.0,0,1716992129.8783424,42
94,3880.0,3880.0,1,1716992129.8784301,42
94,3880.0,3880.0,1,1716992129.8785167,42
94,3880.0,3880.0,1,1716992129.878603,42
0,15.0,15.0,3,1716992129.8786879,42
94,3880.0,3880.0,1,1716992129.8787742,42
94,3880.0,3880.0,1,1716992129.8788586,42
94,3880.0,3880.0,1,1716992129.8789425,42
94,3880.0,3880.0,1,1716992129.8790371,42
0,15.0,15.0,3,1716992129.8791332,42
94,3880.0,3880.0,1,1716992129.8792167,42
94,3880.0,3880.0,1,1716992129.8793104,42
95,3906.0,3866.0,0,1716992129.8793738,42
94,3880.0,3880.0,1,1716992129.8794446,42
95,3906.0,3866.0,0,1716992129.879508,42
94,3880.0,3880.0,1,1716992129.8795702,42
94,3878.0,3878.0,1,1716992129.879634,42
94,3878.0,3878.0,1,1716992129.8796973,42
94,3878.0,3878.0,1,1716992129.8797586,42
94,3880.0,3880.0,1,1716992129.8798218,42
94,3880.0,3880.0,1,1716992129.8798847,42
0,15.0,15.0,3,1716992129.879946,42
94,3880.0,3880.0,1,1716992129.8800302,42
94,3880.0,3880.0,1,1716992129.8800933,42
94,3880.0,3880.0,1,1716992129.8801568,42
95,3906.0,3864.0,0,1716992129.88022,42
94,3880.0,3880.0,1,1716992129.8802917,42
94,3880.0,3880.0,1,1716992129.8803544,42
0,15.0,15.0,3,1716992129.8804154,42
94,3880.0,3880.0,1,1716992129.8804781,42
94,3880.0,3880.0,1,1716992129.880541,42
94,3880.0,3880.0,1,1716992129.8806043,42
94,3880.0,3880.0,1,1716992129.8806694,42
94,3880.0,3880.0,1,1716992129.8807337,42
0,15.0,15.0,3,1716992129.8807974,42
94,3880.0,3880.0,1,1716992129.8808606,42
94,3880.0,3880.0,1,1716992129.8809226,42
94,3880.0,3880.0,1,1716992129.8809857,42
95,3906.0,3866.0,0,1716992129.8810499,42
94,3880.0,3880.0,1,1716992129.8811238,42
95,3906.0,3866.0,0,1716992129.881187,42
0,14.0,14.0,3,1716992129.8812644,42
94,3880.0,3880.0,1,1716992129.8813276,42
94,3880.0,3880.0,1,1716992129.8813918,42
95,3906.0,3864.0,0,1716992129.8814554,42
94,3880.0,3880.0,1,1716992129.8815198,42
94,3880.0,3880.0,1,1716992129.8815837,42
0,15.0,15.0,3,1716992129.881646,42
94,3880.0,3880.0,1,1716992129.8817081,42
94,3880.0,3880.0,1,1716992129.881773,42
95,3906.0,3864.0,0,1716992129.8818376,42
94,3880.0,3880.0,1,1716992129.881912,42
94,3880.0,3880.0,1,1716992129.8819773,42
0,14.0,14.0,3,1716992129.8820467,42
94,3880.0,3880.0,1,1716992129.8821096,42
95,3906.0,3866.0,0,1716992129.8821707,42
94,3880.0,3880.0,1,1716992129.8822312,42
94,3880.0,3880.0,1,1716992129.8822937,42
94,3880.0,3880.0,1,1716992129.882356,42
94,3880.0,3880.0,1,1716992129.8824186,42
0,15.0,15.0,3,1716992129.8824804,42
94,3880.0,3880.0,1,1716992129.882544,42
94,3880.0,3880.0,1,1716992129.8826084,42
95,3906.0,3864.0,0,1716992129.8826723,42
94,3880.0,3880.0,1,1716992129.882737,42
94,3880.0,3880.0,1,1716992129.8828,42
94,3880.0,3880.0,1,1716992129.8828704,42
